city,state_id,county_name,lat,lng
East Palatka,FL,Putnam,29.6502,-81.5998
Shalimar,FL,Okaloosa,30.4434,-86.5831
Sewall's Point,FL,Martin,27.197,-80.1982
Milton,FL,Santa Rosa,30.6286,-87.0522
Medulla,FL,Polk,27.957,-81.9866
The Hammocks,FL,Miami-Dade,25.67,-80.4483
Merritt Island,FL,Brevard,28.3146,-80.6713
Silver Lake,FL,Lake,28.8436,-81.8009
Goulding,FL,Escambia,30.4396,-87.23
Mulat,FL,Santa Rosa,30.5595,-87.1297
Steinhatchee,FL,Taylor,29.6795,-83.3837
Franklin Park,FL,Broward,26.134,-80.1762
Tildenville,FL,Orange,28.5385,-81.6026
Ebro,FL,Washington,30.4369,-85.8791
Jasmine Estates,FL,Pasco,28.293,-82.6907
Orlovista,FL,Orange,28.5441,-81.4629
Manasota Key,FL,Charlotte,26.9226,-82.3537
Waukeenah,FL,Jefferson,30.402,-83.96
Naples Park,FL,Collier,26.2633,-81.8094
McIntosh,FL,Marion,29.4494,-82.2211
Haverhill,FL,Palm Beach,26.6909,-80.1217
Vernon,FL,Washington,30.6197,-85.7062
Doctor Phillips,FL,Orange,28.4476,-81.4922
Lighthouse Point,FL,Broward,26.2785,-80.0891
Bunnell,FL,Flagler,29.4198,-81.3235
Apollo Beach,FL,Hillsborough,27.7618,-82.4002
Fanning Springs,FL,Gilchrist,29.5873,-82.9245
Williston Highlands,FL,Levy,29.3336,-82.5357
Lake Harbor,FL,Palm Beach,26.6885,-80.8079
St. George Island,FL,Franklin,29.652,-84.8881
Celebration,FL,Osceola,28.3102,-81.551
Homeland,FL,Polk,27.8181,-81.8269
South Bay,FL,Palm Beach,26.6784,-80.7269
New Port Richey,FL,Pasco,28.2468,-82.7169
Black Hammock,FL,Seminole,28.7107,-81.1801
Seville,FL,Volusia,29.3364,-81.5065
Oakland Park,FL,Broward,26.178,-80.1528
Davenport,FL,Polk,28.1588,-81.6084
Poinciana,FL,Polk,28.1217,-81.482
Edgewater,FL,Volusia,28.962,-80.9415
Briny Breezes,FL,Palm Beach,26.5091,-80.0543
Windsor,FL,Indian River,27.7869,-80.4141
Matlacha,FL,Lee,26.6304,-82.0719
Ocoee,FL,Orange,28.5787,-81.5337
Melbourne Beach,FL,Brevard,28.0668,-80.561
Brooksville,FL,Hernando,28.5405,-82.3903
Pine Island Center,FL,Lee,26.6352,-82.1253
De Leon Springs,FL,Volusia,29.1172,-81.3517
Cape Canaveral,FL,Brevard,28.3933,-80.605
South Apopka,FL,Orange,28.6569,-81.5056
Flagler Beach,FL,Flagler,29.4714,-81.1302
Cross City,FL,Dixie,29.6386,-83.1248
Campbell,FL,Osceola,28.2603,-81.4525
Heritage Pines,FL,Pasco,28.4267,-82.6254
Tavernier,FL,Monroe,25.0188,-80.5132
Richmond Heights,FL,Miami-Dade,25.6347,-80.372
Gretna,FL,Gadsden,30.5901,-84.686
Wright,FL,Okaloosa,30.4444,-86.642
Gladeview,FL,Miami-Dade,25.8395,-80.2368
Charlotte Park,FL,Charlotte,26.9031,-82.0486
Mayo,FL,Lafayette,30.0511,-83.1768
Bal Harbour,FL,Miami-Dade,25.8935,-80.1258
Lake Mystic,FL,Liberty,30.3906,-84.9857
West Pensacola,FL,Escambia,30.4263,-87.2679
Bonifay,FL,Holmes,30.7826,-85.6845
Bay Harbor Islands,FL,Miami-Dade,25.8878,-80.1335
Orlando,FL,Orange,28.4772,-81.3369
St. Petersburg,FL,Pinellas,27.793,-82.6652
Cheval,FL,Hillsborough,28.1459,-82.5185
Yeehaw Junction,FL,Osceola,27.6993,-80.8871
Altoona,FL,Lake,28.9681,-81.6482
Captiva,FL,Lee,26.5205,-82.191
Taylor Creek,FL,Okeechobee,27.2172,-80.7927
St. Pete Beach,FL,Pinellas,27.7235,-82.7387
Siesta Key,FL,Sarasota,27.2779,-82.5516
Titusville,FL,Brevard,28.5727,-80.8193
Glenvar Heights,FL,Miami-Dade,25.709,-80.3156
Christmas,FL,Orange,28.5606,-81.0201
Lake Helen,FL,Volusia,28.9828,-81.2306
Hallandale Beach,FL,Broward,25.9854,-80.1423
Naranja,FL,Miami-Dade,25.5164,-80.4221
Crestview,FL,Okaloosa,30.7481,-86.5784
Ives Estates,FL,Miami-Dade,25.9632,-80.183
June Park,FL,Brevard,28.0718,-80.6874
Point Baker,FL,Santa Rosa,30.6851,-87.0522
Port Salerno,FL,Martin,27.1461,-80.1895
Palatka,FL,Putnam,29.6493,-81.6704
Ensley,FL,Escambia,30.5261,-87.2735
Palm Beach,FL,Palm Beach,26.6932,-80.0406
Crystal River,FL,Citrus,28.8964,-82.5991
Daytona Beach,FL,Volusia,29.1994,-81.0982
Palm Springs,FL,Palm Beach,26.6349,-80.0968
Ponce Inlet,FL,Volusia,29.0928,-80.9474
Buckingham,FL,Lee,26.6615,-81.7399
Holmes Beach,FL,Manatee,27.5107,-82.7152
Palmetto,FL,Manatee,27.5251,-82.5751
Fort Myers Shores,FL,Lee,26.7135,-81.7383
Jupiter,FL,Palm Beach,26.9199,-80.1128
Fish Hawk,FL,Hillsborough,27.8511,-82.2164
Highland Park,FL,Polk,27.8614,-81.5618
Miami Shores,FL,Miami-Dade,25.867,-80.1779
Riverview,FL,Hillsborough,27.8227,-82.3023
Orchid,FL,Indian River,27.7733,-80.4182
San Antonio,FL,Pasco,28.3394,-82.2787
Auburndale,FL,Polk,28.0962,-81.8011
Solana,FL,Charlotte,26.9388,-82.0278
Viera East,FL,Brevard,28.261,-80.715
Lake Hamilton,FL,Polk,28.0478,-81.627
Highland City,FL,Polk,27.9633,-81.8781
Fort Myers,FL,Lee,26.6195,-81.8303
Venice,FL,Sarasota,27.1164,-82.4135
Island Walk,FL,Collier,26.251,-81.711
Oakleaf Plantation,FL,Clay,30.1689,-81.8337
Union Park,FL,Orange,28.5645,-81.2354
Tavares,FL,Lake,28.7926,-81.7366
Zephyrhills,FL,Pasco,28.2405,-82.1796
Plant City,FL,Hillsborough,28.014,-82.1201
Harbour Heights,FL,Charlotte,26.9928,-82.0072
Lantana,FL,Palm Beach,26.5834,-80.0564
Fort Myers Beach,FL,Lee,26.4323,-81.9167
South Sarasota,FL,Sarasota,27.2856,-82.5333
Caryville,FL,Washington,30.7753,-85.812
East Williston,FL,Levy,29.3883,-82.4165
Daytona Beach Shores,FL,Volusia,29.1725,-80.981
Tequesta,FL,Palm Beach,26.9618,-80.1011
Yankeetown,FL,Levy,29.0334,-82.7326
Acacia Villas,FL,Palm Beach,26.6458,-80.1104
Paradise Heights,FL,Orange,28.6237,-81.5439
Wacissa,FL,Jefferson,30.3566,-83.9937
Grant-Valkaria,FL,Brevard,27.9322,-80.5655
Egypt Lake-Leto,FL,Hillsborough,28.0177,-82.5062
Southgate,FL,Sarasota,27.3082,-82.5096
South Miami Heights,FL,Miami-Dade,25.5886,-80.3862
Frostproof,FL,Polk,27.7494,-81.5252
The Villages,FL,Sumter,28.9021,-81.9888
Arcadia,FL,DeSoto,27.2214,-81.8587
Istachatta,FL,Hernando,28.6633,-82.2726
Ellenton,FL,Manatee,27.5266,-82.5261
Immokalee,FL,Collier,26.4253,-81.4251
East Milton,FL,Santa Rosa,30.6175,-86.9636
Eustis,FL,Lake,28.856,-81.6781
Paxton,FL,Walton,30.9746,-86.3099
San Castle,FL,Palm Beach,26.5651,-80.0611
Branford,FL,Suwannee,29.962,-82.9238
Cypress Lake,FL,Lee,26.5391,-81.9
Sharpes,FL,Brevard,28.4368,-80.7555
Westwood Lakes,FL,Miami-Dade,25.7237,-80.3717
Westview,FL,Miami-Dade,25.8826,-80.2415
Wabasso,FL,Indian River,27.7478,-80.4363
Ocean Ridge,FL,Palm Beach,26.5287,-80.0499
Orange Park,FL,Clay,30.1706,-81.7041
Reddick,FL,Marion,29.3687,-82.1976
Osprey,FL,Sarasota,27.1914,-82.48
Winter Park,FL,Orange,28.5987,-81.3438
Webster,FL,Sumter,28.6115,-82.0509
"Islamorada, Village of Islands",FL,Monroe,24.9408,-80.6097
Altamonte Springs,FL,Seminole,28.6615,-81.3953
Madeira Beach,FL,Pinellas,27.7985,-82.7887
East Lake-Orient Park,FL,Hillsborough,27.9971,-82.3653
Callaway,FL,Bay,30.1346,-85.5572
Crawfordville,FL,Wakulla,30.1996,-84.3634
Belleview,FL,Marion,29.0611,-82.0565
Fruitland Park,FL,Lake,28.8601,-81.9191
Coleman,FL,Sumter,28.8013,-82.0699
Springfield,FL,Bay,30.1713,-85.6089
St. Augustine Beach,FL,St. Johns,29.8414,-81.2713
Tierra Verde,FL,Pinellas,27.6684,-82.73
Dade City North,FL,Pasco,28.3837,-82.1943
Lely,FL,Collier,26.1032,-81.7297
Fernandina Beach,FL,Nassau,30.658,-81.4504
Azalea Park,FL,Orange,28.5474,-81.2956
Mango,FL,Hillsborough,27.9915,-82.307
Fort Walton Beach,FL,Okaloosa,30.4249,-86.6193
Belleair Shore,FL,Pinellas,27.9173,-82.8455
Spring Hill,FL,Hernando,28.4797,-82.53
Bear Creek,FL,Pinellas,27.7542,-82.7285
Big Pine Key,FL,Monroe,24.6893,-81.3676
Estero,FL,Lee,26.4277,-81.7951
Cobbtown,FL,Santa Rosa,30.8823,-87.1212
Wallace,FL,Santa Rosa,30.6746,-87.1996
Gulf Gate Estates,FL,Sarasota,27.2587,-82.5065
Mount Plymouth,FL,Lake,28.8024,-81.5351
Trilby,FL,Pasco,28.4564,-82.194
South Venice,FL,Sarasota,27.0435,-82.4152
Cypress Quarters,FL,Okeechobee,27.2479,-80.8115
Forest City,FL,Seminole,28.6619,-81.4443
Eastpoint,FL,Franklin,29.7548,-84.8693
Palm Beach Shores,FL,Palm Beach,26.7774,-80.0368
Pine Hills,FL,Orange,28.5818,-81.4693
Marineland,FL,Flagler,29.6656,-81.2138
Lehigh Acres,FL,Lee,26.612,-81.6388
Safety Harbor,FL,Pinellas,28.008,-82.6965
Oviedo,FL,Seminole,28.658,-81.1872
Ridgecrest,FL,Pinellas,27.8952,-82.8064
Belle Glade,FL,Palm Beach,26.6919,-80.6672
Sunrise,FL,Broward,26.1547,-80.2997
Gonzalez,FL,Escambia,30.5822,-87.2906
Royal Palm Beach,FL,Palm Beach,26.7038,-80.2241
Pea Ridge,FL,Santa Rosa,30.6029,-87.1022
Wauchula,FL,Hardee,27.5469,-81.8103
Dunedin,FL,Pinellas,28.0329,-82.7863
Hialeah Gardens,FL,Miami-Dade,25.8878,-80.3569
Wahneta,FL,Polk,27.9574,-81.7288
Malabar,FL,Brevard,27.9885,-80.5781
Ona,FL,Hardee,27.483,-81.9098
Westlake,FL,Palm Beach,26.7549,-80.2984
Pinellas Park,FL,Pinellas,27.8589,-82.7076
Lady Lake,FL,Lake,28.924,-81.93
Fisher Island,FL,Miami-Dade,25.7607,-80.1416
Palmetto Bay,FL,Miami-Dade,25.622,-80.3222
Florida Ridge,FL,Indian River,27.5805,-80.3848
Eatonville,FL,Orange,28.6169,-81.3911
Hilliard,FL,Nassau,30.6865,-81.9212
Fort Pierce,FL,St. Lucie,27.4256,-80.343
Belleair Beach,FL,Pinellas,27.9242,-82.8358
Port Orange,FL,Volusia,29.1084,-81.0137
Limestone Creek,FL,Palm Beach,26.9433,-80.1408
Newberry,FL,Alachua,29.6351,-82.6047
Greenwood,FL,Jackson,30.8727,-85.1612
White Springs,FL,Hamilton,30.3317,-82.7562
Indialantic,FL,Brevard,28.087,-80.57
Orange City,FL,Volusia,28.9349,-81.2882
Marathon,FL,Monroe,24.7262,-81.0376
Clearwater,FL,Pinellas,27.9788,-82.7624
Crescent Beach,FL,St. Johns,29.7357,-81.2414
Wedgefield,FL,Orange,28.4847,-81.0808
Port St. Joe,FL,Gulf,29.8267,-85.3069
Valrico,FL,Hillsborough,27.9193,-82.2293
Villas,FL,Lee,26.5505,-81.8678
Lynn Haven,FL,Bay,30.2362,-85.6387
Richmond West,FL,Miami-Dade,25.6105,-80.4297
Neptune Beach,FL,Duval,30.3165,-81.4118
Sunset,FL,Miami-Dade,25.7061,-80.353
Cortez,FL,Manatee,27.4668,-82.6688
Madison,FL,Madison,30.4716,-83.413
Panama City Beach,FL,Bay,30.2369,-85.8774
Chuluota,FL,Seminole,28.638,-81.1158
Aventura,FL,Miami-Dade,25.9565,-80.1372
Williston,FL,Levy,29.3734,-82.4578
Fuller Heights,FL,Polk,27.9226,-81.9978
North Bay Village,FL,Miami-Dade,25.8487,-80.1535
DeFuniak Springs,FL,Walton,30.7122,-86.1208
Greenbriar,FL,Pinellas,28.0112,-82.7523
Rockledge,FL,Brevard,28.3201,-80.732
Key Biscayne,FL,Miami-Dade,25.6908,-80.1653
Homestead,FL,Miami-Dade,25.4665,-80.4472
Fountainebleau,FL,Miami-Dade,25.7723,-80.3458
Roosevelt Gardens,FL,Broward,26.1407,-80.1809
Dickerson City,FL,Santa Rosa,30.4826,-87.0651
Bithlo,FL,Orange,28.5644,-81.1074
Lake Belvedere Estates,FL,Palm Beach,26.6888,-80.1371
Raiford,FL,Union,30.0638,-82.239
Southeast Arcadia,FL,DeSoto,27.1862,-81.8521
Pretty Bayou,FL,Bay,30.1976,-85.6975
Juno Beach,FL,Palm Beach,26.8754,-80.0589
Ocala,FL,Marion,29.178,-82.1511
North Port,FL,Sarasota,27.0577,-82.1975
Bay Lake,FL,Orange,28.3869,-81.5756
East Lake,FL,Pinellas,28.1205,-82.6868
Indian Shores,FL,Pinellas,27.8536,-82.8438
Stock Island,FL,Monroe,24.5658,-81.7351
Hutchinson Island South,FL,St. Lucie,27.3243,-80.2425
Cedar Grove,FL,Bay,30.1812,-85.6268
Miramar Beach,FL,Walton,30.3854,-86.3443
Nassau Village-Ratliff,FL,Nassau,30.5109,-81.8088
East Bronson,FL,Levy,29.4593,-82.5905
Longboat Key,FL,Manatee,27.3926,-82.6341
Sun City Center,FL,Hillsborough,27.7149,-82.3569
Weeki Wachee Gardens,FL,Hernando,28.5375,-82.6208
Golden Gate,FL,Collier,26.1844,-81.7031
San Carlos Park,FL,Lee,26.4765,-81.8193
Lake Mack-Forest Hills,FL,Lake,29.0006,-81.424
Riviera Beach,FL,Palm Beach,26.7812,-80.0741
Odessa,FL,Pasco,28.182,-82.553
Hillsboro Pines,FL,Broward,26.3253,-80.1947
West Park,FL,Broward,25.984,-80.1923
Avon Park,FL,Highlands,27.5908,-81.5081
Zephyrhills West,FL,Pasco,28.2312,-82.2052
Alva,FL,Lee,26.7188,-81.6269
Olga,FL,Lee,26.7113,-81.695
Keystone Heights,FL,Clay,29.7812,-82.034
South Bradenton,FL,Manatee,27.4612,-82.5821
Sweetwater,FL,Miami-Dade,25.7786,-80.376
Destin,FL,Okaloosa,30.395,-86.4701
Brownsdale,FL,Santa Rosa,30.8859,-87.2218
McGregor,FL,Lee,26.5611,-81.9134
Silver Springs Shores,FL,Marion,29.1031,-82.005
Lutz,FL,Hillsborough,28.1396,-82.4467
Lake Magdalene,FL,Hillsborough,28.0875,-82.4791
Alturas,FL,Polk,27.8419,-81.6952
Belleair,FL,Pinellas,27.9365,-82.8114
Bay Hill,FL,Orange,28.4558,-81.5122
Big Coppitt Key,FL,Monroe,24.5915,-81.6574
Palm Bay,FL,Brevard,27.955,-80.6628
Whitfield,FL,Manatee,27.4116,-82.5659
Dover,FL,Hillsborough,27.9927,-82.2198
Key Colony Beach,FL,Monroe,24.7233,-81.0215
Horizon West,FL,Orange,28.4417,-81.6145
Hill 'n Dale,FL,Hernando,28.519,-82.2918
Cottondale,FL,Jackson,30.7891,-85.3643
Baldwin,FL,Duval,30.3051,-81.9744
Starke,FL,Bradford,29.9474,-82.1129
Viera West,FL,Brevard,28.243,-80.7368
Three Oaks,FL,Lee,26.4738,-81.796
Lemon Grove,FL,Hardee,27.5765,-81.636
Apopka,FL,Orange,28.7013,-81.5303
Fleming Island,FL,Clay,30.0988,-81.7124
Ferndale,FL,Lake,28.622,-81.7014
Englewood,FL,Sarasota,26.9603,-82.3535
Grove City,FL,Charlotte,26.9071,-82.3258
Boulevard Gardens,FL,Broward,26.1252,-80.1822
Moore Haven,FL,Glades,26.8338,-81.0985
West Lealman,FL,Pinellas,27.8191,-82.7385
South Pasadena,FL,Pinellas,27.7526,-82.7394
Fort Green Springs,FL,Hardee,27.5876,-81.9402
Pioneer,FL,Hendry,26.7258,-81.219
Miami Lakes,FL,Miami-Dade,25.9125,-80.3214
North Miami,FL,Miami-Dade,25.9007,-80.1686
Cutler Bay,FL,Miami-Dade,25.5765,-80.3356
Jennings,FL,Hamilton,30.5968,-83.107
Lake Buena Vista,FL,Orange,28.379,-81.5262
Winter Haven,FL,Polk,28.0118,-81.7017
Vero Beach,FL,Indian River,27.6463,-80.393
Haines City,FL,Polk,28.11,-81.6157
Punta Rassa,FL,Lee,26.5036,-81.9998
Jasper,FL,Hamilton,30.5064,-82.9541
Ormond-by-the-Sea,FL,Volusia,29.3437,-81.0677
Southwest Ranches,FL,Broward,26.0477,-80.3752
Glen Ridge,FL,Palm Beach,26.6715,-80.0753
Otter Creek,FL,Levy,29.3238,-82.7734
Eglin AFB,FL,Okaloosa,30.4592,-86.5499
Warrington,FL,Escambia,30.3821,-87.2944
Golden Beach,FL,Miami-Dade,25.966,-80.121
Willow Oak,FL,Polk,27.9216,-82.0244
Buckhead Ridge,FL,Glades,27.133,-80.8868
Beverly Hills,FL,Citrus,28.9175,-82.4541
Pine Ridge,FL,Citrus,28.933,-82.4761
Lake Mary,FL,Seminole,28.7592,-81.336
Watertown,FL,Columbia,30.1855,-82.6026
Allentown,FL,Santa Rosa,30.7736,-87.0808
South Brooksville,FL,Hernando,28.5243,-82.4158
Middleburg,FL,Clay,30.0502,-81.9011
St. Augustine,FL,St. Johns,29.8977,-81.31
Hawthorne,FL,Alachua,29.5922,-82.0916
Havana,FL,Gadsden,30.6298,-84.4133
Maitland,FL,Orange,28.6295,-81.3718
Marco Island,FL,Collier,25.933,-81.6993
Key West,FL,Monroe,24.5637,-81.7768
Biscayne Park,FL,Miami-Dade,25.8817,-80.1813
Waverly,FL,Polk,27.9841,-81.6197
Penney Farms,FL,Clay,29.9807,-81.8108
Chattahoochee,FL,Gadsden,30.6977,-84.8341
Indian Harbour Beach,FL,Brevard,28.1529,-80.5976
Atlantic Beach,FL,Duval,30.3372,-81.4128
Inwood,FL,Polk,28.0391,-81.7677
Rio Pinar,FL,Orange,28.5271,-81.2628
Holden Heights,FL,Orange,28.5013,-81.3877
Freeport,FL,Walton,30.504,-86.139
Hialeah,FL,Miami-Dade,25.8696,-80.3046
Zellwood,FL,Orange,28.7301,-81.5915
Northdale,FL,Hillsborough,28.1058,-82.5263
Greenville,FL,Madison,30.4667,-83.6352
Sarasota,FL,Sarasota,27.3386,-82.543
Andrews,FL,Levy,29.5482,-82.888
Gibsonton,FL,Hillsborough,27.826,-82.3761
Miami Beach,FL,Miami-Dade,25.8171,-80.1396
Bellair-Meadowbrook Terrace,FL,Clay,30.1796,-81.7375
Westgate,FL,Palm Beach,26.6994,-80.0989
Land O' Lakes,FL,Pasco,28.2075,-82.4476
Bellview,FL,Escambia,30.462,-87.312
Seminole,FL,Pinellas,27.8434,-82.7839
Zephyrhills North,FL,Pasco,28.2519,-82.1653
Inverness,FL,Citrus,28.8397,-82.3437
Nobleton,FL,Hernando,28.6451,-82.262
Melbourne Village,FL,Brevard,28.088,-80.6652
Bardmoor,FL,Pinellas,27.8575,-82.7534
Navarre Beach,FL,Santa Rosa,30.383,-86.8879
Tangelo Park,FL,Orange,28.456,-81.4465
Charleston Park,FL,Lee,26.7057,-81.5806
Coral Terrace,FL,Miami-Dade,25.7464,-80.3049
Valparaiso,FL,Okaloosa,30.4926,-86.5079
Kenwood Estates,FL,Palm Beach,26.6276,-80.1151
Key Largo,FL,Monroe,25.1224,-80.412
Pahokee,FL,Palm Beach,26.8202,-80.6622
Jensen Beach,FL,Martin,27.2438,-80.2423
Aripeka,FL,Pasco,28.4308,-82.6669
Eagle Lake,FL,Polk,27.976,-81.7573
Florida City,FL,Miami-Dade,25.4418,-80.4685
Garcon Point,FL,Santa Rosa,30.4759,-87.0899
Cape Coral,FL,Lee,26.6445,-81.9955
Pinewood,FL,Miami-Dade,25.8697,-80.2174
Citrus Springs,FL,Citrus,28.9931,-82.4595
Pinecrest,FL,Miami-Dade,25.665,-80.3042
Wildwood,FL,Sumter,28.8014,-82.0058
Tallahassee,FL,Leon,30.4551,-84.2527
St. Augustine Shores,FL,St. Johns,29.8039,-81.3086
Chipley,FL,Washington,30.7752,-85.5406
St. Leo,FL,Pasco,28.3361,-82.259
Alachua,FL,Alachua,29.7781,-82.4828
Ocean City,FL,Okaloosa,30.4398,-86.6071
Fern Park,FL,Seminole,28.6484,-81.3457
Seffner,FL,Hillsborough,27.9981,-82.2735
Citrus Hills,FL,Citrus,28.887,-82.4311
Jupiter Inlet Colony,FL,Palm Beach,26.948,-80.0755
South Beach,FL,Indian River,27.5883,-80.3435
Yulee,FL,Nassau,30.635,-81.5678
Pittman,FL,Lake,28.9967,-81.6462
University Park,FL,Miami-Dade,25.7469,-80.3684
Alford,FL,Jackson,30.6967,-85.3952
Sarasota Springs,FL,Sarasota,27.3092,-82.4788
Malone,FL,Jackson,30.9589,-85.1622
White City,FL,St. Lucie,27.3722,-80.3403
West Samoset,FL,Manatee,27.4703,-82.5552
Taft,FL,Orange,28.4283,-81.3677
Deltona,FL,Volusia,28.905,-81.2136
Gifford,FL,Indian River,27.6747,-80.4102
Bee Ridge,FL,Sarasota,27.2855,-82.4731
Perry,FL,Taylor,30.109,-83.5821
Quincy,FL,Gadsden,30.5659,-84.5857
Casselberry,FL,Seminole,28.6625,-81.3218
Homosassa Springs,FL,Citrus,28.8118,-82.5392
Cocoa West,FL,Brevard,28.3595,-80.7712
Beverly Beach,FL,Flagler,29.5165,-81.1475
Weeki Wachee,FL,Hernando,28.517,-82.5774
Thonotosassa,FL,Hillsborough,28.0464,-82.291
Flagler Estates,FL,St. Johns,29.6442,-81.457
Delray Beach,FL,Palm Beach,26.455,-80.0905
Limestone,FL,Hardee,27.3672,-81.9048
Palm Shores,FL,Brevard,28.1918,-80.6593
Noma,FL,Holmes,30.9802,-85.6223
Samoset,FL,Manatee,27.4752,-82.543
Schall Circle,FL,Palm Beach,26.7152,-80.1143
Mexico Beach,FL,Bay,29.948,-85.4157
Everglades,FL,Collier,25.8579,-81.3862
Sebastian,FL,Indian River,27.7883,-80.4815
Whiskey Creek,FL,Lee,26.5733,-81.8903
Wellington,FL,Palm Beach,26.6464,-80.2706
Lauderhill,FL,Broward,26.1605,-80.2242
Jupiter Island,FL,Martin,27.0451,-80.1101
Tamiami,FL,Miami-Dade,25.7556,-80.4016
Roseland,FL,Indian River,27.8361,-80.4884
Winter Garden,FL,Orange,28.5421,-81.5966
Loughman,FL,Polk,28.238,-81.5682
Woodlawn Beach,FL,Santa Rosa,30.3861,-86.9931
North Sarasota,FL,Sarasota,27.3711,-82.5177
Grenelefe,FL,Polk,28.0579,-81.5538
Bayshore Gardens,FL,Manatee,27.4345,-82.5794
North River Shores,FL,Martin,27.2223,-80.2738
Lakeland Highlands,FL,Polk,27.9572,-81.9496
Golf,FL,Palm Beach,26.5043,-80.109
Hunters Creek,FL,Orange,28.3611,-81.4357
Lacoochee,FL,Pasco,28.4655,-82.1698
Fussels Corner,FL,Polk,28.0574,-81.861
Lake Park,FL,Palm Beach,26.7998,-80.0685
Washington Park,FL,Broward,26.1304,-80.1801
Cypress Gardens,FL,Polk,28.0036,-81.6858
Lake Clarke Shores,FL,Palm Beach,26.646,-80.0752
Key Vista,FL,Pasco,28.1946,-82.7703
Dade City,FL,Pasco,28.3568,-82.1941
DeLand Southwest,FL,Volusia,29.0076,-81.3113
Micco,FL,Brevard,27.8683,-80.51
Howey-in-the-Hills,FL,Lake,28.7098,-81.7798
Brooker,FL,Bradford,29.8877,-82.3327
Umatilla,FL,Lake,28.9274,-81.6651
Wabasso Beach,FL,Indian River,27.7569,-80.3992
Windermere,FL,Orange,28.5035,-81.541
Westville,FL,Holmes,30.7697,-85.8465
Callahan,FL,Nassau,30.5619,-81.832
Laurel,FL,Sarasota,27.1446,-82.4618
Paisley,FL,Lake,28.985,-81.5404
Leisure City,FL,Miami-Dade,25.4937,-80.4369
LaBelle,FL,Hendry,26.7219,-81.4506
Pembroke Pines,FL,Broward,26.0128,-80.3382
North Palm Beach,FL,Palm Beach,26.8217,-80.0577
Bell,FL,Gilchrist,29.7569,-82.862
Sorrento,FL,Lake,28.8087,-81.5631
Pasadena Hills,FL,Pasco,28.288,-82.2379
Punta Gorda,FL,Charlotte,26.8934,-82.0516
North Fort Myers,FL,Lee,26.7243,-81.8491
West Melbourne,FL,Brevard,28.0693,-80.6734
Sneads,FL,Jackson,30.7085,-84.9249
Springhill,FL,Santa Rosa,30.7566,-86.9329
Pace,FL,Santa Rosa,30.6187,-87.1667
Temple Terrace,FL,Hillsborough,28.0437,-82.3774
Century,FL,Escambia,30.9766,-87.2629
Lawtey,FL,Bradford,30.0484,-82.0724
Fellsmere,FL,Indian River,27.7241,-80.5974
Minneola,FL,Lake,28.6067,-81.7321
Masaryktown,FL,Hernando,28.4417,-82.461
Orangetree,FL,Collier,26.293,-81.5786
North Brooksville,FL,Hernando,28.5731,-82.3745
Hillcrest Heights,FL,Polk,27.8083,-81.5695
Combee Settlement,FL,Polk,28.0596,-81.9053
Juno Ridge,FL,Palm Beach,26.8491,-80.062
Satellite Beach,FL,Brevard,28.1782,-80.6019
Okeechobee,FL,Okeechobee,27.2414,-80.8298
Monticello,FL,Jefferson,30.5422,-83.8722
North Lauderdale,FL,Broward,26.2113,-80.2209
Yalaha,FL,Lake,28.7509,-81.8194
Clermont,FL,Lake,28.5403,-81.7296
Floral City,FL,Citrus,28.7065,-82.309
Hastings,FL,St. Johns,29.7104,-81.5102
Sugarmill Woods,FL,Citrus,28.7321,-82.4986
Connerton,FL,Pasco,28.3022,-82.4624
Winter Springs,FL,Seminole,28.6889,-81.2704
St. Lucie Village,FL,St. Lucie,27.4966,-80.3416
Doral,FL,Miami-Dade,25.8151,-80.3565
El Portal,FL,Miami-Dade,25.8556,-80.1954
Fort Denaud,FL,Hendry,26.7404,-81.5241
Canal Point,FL,Palm Beach,26.8626,-80.6222
Carrabelle,FL,Franklin,29.8555,-84.6685
Palmona Park,FL,Lee,26.6892,-81.8946
Garden Grove,FL,Hernando,28.4716,-82.4348
Astatula,FL,Lake,28.7065,-81.7346
Wesley Chapel,FL,Pasco,28.2106,-82.3238
Golden Glades,FL,Miami-Dade,25.9129,-80.2013
Jacksonville,FL,Duval,30.3322,-81.6749
Morriston,FL,Levy,29.2811,-82.44
West Perrine,FL,Miami-Dade,25.6061,-80.3639
Sebring,FL,Highlands,27.477,-81.453
La Crosse,FL,Alachua,29.8395,-82.3783
Port Richey,FL,Pasco,28.2758,-82.725
Pine Island,FL,Hernando,28.5727,-82.6545
Molino,FL,Escambia,30.7123,-87.324
Brent,FL,Escambia,30.4729,-87.2496
Inglis,FL,Levy,29.0321,-82.6602
Indiantown,FL,Martin,27.0375,-80.4913
Mount Carmel,FL,Santa Rosa,30.9868,-87.121
Broadview Park,FL,Broward,26.0979,-80.2088
St. Marks,FL,Wakulla,30.1656,-84.2078
Melbourne,FL,Brevard,28.1085,-80.6627
Stuart,FL,Martin,27.1958,-80.2438
Crescent City,FL,Putnam,29.4375,-81.5173
Sopchoppy,FL,Wakulla,30.0598,-84.4854
Dunnellon,FL,Marion,29.0529,-82.441
Lake City,FL,Columbia,30.1901,-82.6471
Port Charlotte,FL,Charlotte,26.9918,-82.114
Kathleen,FL,Polk,28.1224,-82.0387
Spring Lake,FL,Hernando,28.4952,-82.3017
Wimauma,FL,Hillsborough,27.6964,-82.3034
